paperID,rank,title,PublicationDate,referenceCount,citationCount,ConferenceID,JournalID,year,venu,authorsName,abstract
3144069404,24044,Simple Algorithms for Network Visualization： A Tutorial,2012-01-01,0,0,,,2012,,"Michael, McGuffin",
3144881262,23341,Graph visualization method and apparatus,2018-02-09,5,0,,,2018,,"Wang Wanqi, Wang Huilin, Xie Yalong, Lu Wenlong, Guo Ge, Wang Zhihua, Niu Hongrui, Liang Ce, Qian Jin, Yang Xinglei, Zhi Peng, Liu Wei, Liu Hongfeng, Wang Chao, Liu Beisheng, Zhang Songfeng, Guo Xiaocui, Zhao Yixin",
3145069018,24128,A prototype of sensor network visualization application with geographic information,2011-01-01,0,0,1161772829,,2011,Information Processing in Sensor Networks (IPSN),"Asakawa, Kashiwada, Segawa, Sawamoto",
3145764415,24029,VCD: A network visualization tool based on community detection,2012-01-01,0,0,2622307612,,2012,"International Conference on Control, Automation and Systems (ICCAS)","Runpeng, Jun, Xiaofan",
3149578339,23701,Citation network visualization of CiteSeer dataset,2011-01-01,0,1,2754589071,,2011,International Conference on Computer Sciences and Convergence Information Technology (CSCIT),"Khalid, Afzal, Qadir",
315156860,21754,On the Usage of Network Visualization for Multiagent System Verification,2014-01-01,65,3,,,2014,,"Fatemeh Hendijani Fard, Behrouz H. Far","Multiagent Systems (MAS) consists of many software agents that interact to each other to perform their actions and achieve system goals. Due to the growing demand of Distributed Software Systems (DSS) and MAS as a branch of DSS, the verification of these systems has taken a special attention. The verification of these systems is required because MAS and DSS are large scale systems, where a failure can result in a huge amount of cost or damage. One major field is verification of MAS designs to prevent cost of fixing problems after implementation and deployment. The agents and interactions among them form a network of agents. This network can be used for verification of MAS from different perspectives and by various techniques. Visualizing agentsxe2x80x99 networks can lead to detect a special type of unexpected behavior in MAS referred to as emergent behaviors and implied scenarios. These unexpected behaviors are more probable in large scale systems because the functionality and control are distributed and there is lack of central controller in MAS and DSS. Consequently, a new scenario can be implied to the system at run time which may not be an acceptable behavior in the system. In this article, visualization techniques are applied to form three different networks extracted from the designs of MAS for this purpose. These networks are used to detect emergent behaviors and implied scenarios in the system. The methodology, system architecture, data preparation and visualization, required network definitions, and results are verified through case studies."
3151900436,23629,Larger crossing angles make network visualizations easier to read,2016-01-01,0,0,,,2016,,T Huang,
3153055691,23215,Knowledge graph visualization method based on mechanics principle,2020-11-20,0,0,,,2020,,"Yang Chengbiao, Wang Yang, Wu Gang",
3153793157,23215,Fundus image generation method and system based on deep neural network visualization,2020-12-15,0,0,,,2020,,"Xu Mai, Wang Xiaofei",
3154142575,23212,"Underground pipe network visualization method, storage medium and terminal equipment",2020-11-24,0,0,,,2020,,"Qiao Liang, Han Fei, Chen Fei, Ma Ting, Yi Honglin, Huang Yanjun, Zhang Yufeng, Liu Shuangquan, Tang Rong, Shu Xiaowei, Fan Junming",
3154465184,22995,Pipeline network method-oriented turbine blade fluid network visualization method,2020-12-25,0,0,,,2020,,"Bifu Hu, Ping Xi, Tian Wang, Xu Jingliang, Wang Ming, Wu Xiangyu, Su Hang, Wang Lei, Wu Weilong",
3155105692,21123,Photo4Action: phone camera-based interaction for graph visualizations on large wall displays,2021-04-09,38,0,,10355277,2021,Journal of Visualization,"Shuai Chen, Hao Wu, Zhixian Lin, Cong Guo, Lijing Lin, Fan Hong, Xiaoru Yuan","We present Photo4Action, a system that integrates mobile devices and large wall display devices for efficient network visualization. Our work allows users to locate a region of a large graph visualization on a wall display by photo taking. An efficient match algorithm is proposed to match the subgraph users select with the full graph. Sets of interaction techniques have been designed to support various graph exploration and visualization tasks. The system also supports interactions for multi-users’ collaborative analysis for graphs. We also report the interaction patterns and collaboration behaviors of users during the visual exploration as observed during our study"
3155646886,23195,Three-dimensional action recognition residual ERROR network visualization method utilizing category activation mapping,2020-12-22,0,0,,,2020,,"Mao Lin, Chen Siyu, Yang Dawei",
3157347174,20061,rg-mpg-de/fupeng: Citation Network Visualisation of two Drafts (1923 and 1936) of the Chinese Constitution (Version v1.0). Zenodo,2020-03-06,0,0,,,2020,,"Andreas Wagner, Fupeng Li",
3157495313,21333,A streaming edge sampling method for network visualization,2021-07-01,72,0,,81770430,2021,Knowledge and Information Systems,"Jean R. Ponciano, Claudio D. G. Linhares, Luis E. C. Rocha, Elaine R. Faria, Bruno A. N. Travençolo","Visualization strategies facilitate streaming network analysis by allowing its exploration through graphical and interactive layouts. Depending on the strategy and the network density, such layouts may suffer from a high level of visual clutter that hides meaningful temporal patterns, highly active groups of nodes, bursts of activity, and other important network properties. Edge sampling improves layout readability, highlighting important properties and leading to easier and faster pattern identification and decision making. This paper presents Streaming Edge Sampling for Network Visualization–SEVis, a streaming edge sampling method that discards edges of low-active nodes while preserving a distribution of edge counts that is similar to the original network. It can be applied to a variety of layouts to enhance streaming network analyses. We evaluated SEVis performance using synthetic and real-world networks through quantitative and visual analyses. The results indicate a higher performance of SEVis for clutter reduction and pattern identification when compared with other sampling methods."
3158672209,23215,Graphviz - Graph Visualization Software : Graphviz - Software de visualización de gráficos,2020-09-21,0,0,,,2020,,GraphViz,
3159067039,19884,IntAct App: a Cytoscape application for molecular interaction network visualisation and analysis,2021-05-07,9,2,,52395412,2021,Bioinformatics,"Eliot Ragueneau, Anjali Shrivastava, John H. Morris, Noemi del-Toro, Henning Hermjakob, Pablo Porras","IntAct App is a Cytoscape 3 application that grants in-depth access to IntAct's molecular interaction data. It builds networks where nodes are interacting molecules (mainly proteins, but also genes, RNA, chemicals…) and edges represent evidence of interaction. Users can query a network by providing its molecules, identified by different fields, and optionally include all their interacting partners in the resulting network. The app offers three visualisations: one only displaying interactions, another representing every evidence, and the last one emphasizing evidence where mutated versions of proteins were used. Users can also filter networks and click on nodes and edges to access all their related details. Finally, the application supports automation of its main features via Cytoscape commands.Implementation available at https://apps.cytoscape.org/apps/intactapp, while the source code is available at https://github.com/EBI-IntAct/IntactApp.Supplementary data is available at Bioinformatics online."
3160329999,22961,GLDraw: A Platform for Graph Visualization,2021-04-02,15,0,2755347789,,2021,International Conference for Convergence for Technology (ICCT),"Abdul Faisal, Priya Chandran","Graph visualization refers to the representation of a graph, available as data, in an understandable human manner, such as a diagram of an abstract graph. These diagrams aimed at providing better readability to the user. Finding the best drawing strategy for a visually pleasing diagram is really challenging as it depends upon the quality and allowed time expected in the output. Almost all the existing graph drawing algorithms have a linear time-variant, but their practical implementation time differs widely. Existing platforms provide only a small number of algorithmic choices, so there is a difficulty in comparing all the algorithms for a particular task. In this paper, we describe GLDraw, our graph visualization tool. GLDraw (Graph Layout Drawing) provides the user, a choice of different graph drawing layouts and heuristics to improve the quality of the drawing. We have used GLDraw to find out the best strategy to draw planar graphs and perform a comparative study based on the time taken to produce the output for different graph drawing algorithms (or layouts). GLDraw also supports simultaneous drawing of shared graphs as well as multiple drawings of different graphs. The drawing techniques provided are hierarchical, orthogonal, grid, and force-directed methods. We have found that for different types of graphs, choosing an appropriate layout plays a vital role in achieving a quality drawing, for example, in case of tree graphs planarization grid and for general planar graphs force-directed would be the better option."
3160711568,23596,Cross-platform network visualization software for MikroTik devices,2016-01-01,0,0,,,2016,,"H Cueva, F Pozo, Daniel Iturralde",
3161090487,21325,Immersive Pedigree Graph Visualisations,2021-03-01,7,0,,,2021,,"Septian Razi, Henry Gardner, Matt Adcock","We describe a study of six visualisation methods for hierarchical pedigree data in virtual reality. We model six different pedigree graph layouts: planar, cylinder, floor, sphere, cone (force directed) and vase layouts. Measurements of task accuracy and task completion time showed a statistically significant pairwise comparison on two task completion times between the sphere (better) and floor (worse) conditions. Likert ratings of user sentiments showed a statistically significant main effect of graph condition ratings of the understandability of the data with the sphere and vase graph layouts to be generally higher and the floor layout to be generally lower."
3161337493,23281,A Bibliometric Analysis and Network Visualisation of Human Mobility Studies from 1990 to 2020: Emerging Trends and Future Research Directions,2021-05-11,74,0,,10134376,2021,Sustainability,"Siqin Wang, Mengxi Zhang, Tao Hu, Xiaokang Fu, Zhe Gao, Briana Halloran, Yan Liu","Studies on human mobility have a long history with increasingly strong interdisciplinary connections across social science, environmental science, information and technology, computer science, engineering, and health science. However, what is lacking in the current research is a synthesis of the studies to identify the evolutional pathways and future research directions. To address this gap, we conduct a systematic review of human mobility-related studies published from 1990 to 2020. Drawing on the selected publications retrieved from the Web of Science, we provide a bibliometric analysis and network visualisation using CiteSpace and VOSviewer on the number of publications and year published, authors and their countries and afflictions, citations, topics, abstracts, keywords, and journals. Our findings show that human mobility-related studies have become increasingly interdisciplinary and multi-dimensional, which have been strengthened by the use of the so-called ‘big data’ from multiple sources, the development of computer technologies, the innovation of modelling approaches, and the novel applications in various areas. Based on our synthesis of the work by top cited authors we identify four directions for future research relating to data sources, modelling methods, applications, and technologies. We advocate for more in-depth research on human mobility using multi-source big data, improving modelling methods and integrating advanced technologies including artificial intelligence, and machine and deep learning to address real-world problems and contribute to social good."
3161990380,23076,Network Visualization: What and How,2021-05-07,0,0,,2764475606,2021,Issues in Science and Technology Librarianship,"Stephanie Ritchie, Jessica Sigman",The third in a series of columns around data visualizations by three librarians at the University of Maryland (and one collaborator from the U.S. Environmental Protection Agency).
3162001036,23628,Panning interaction development for citation network visualization,2016-01-01,0,0,,,2016,,"Riska, H Widyantoro Dwi",
3163369371,20657,It’s a Wrap: Toroidal Wrapping of Network Visualisations Supports Cluster Understanding Tasks,2021-05-06,38,0,1163450153,,2021,Human Factors in Computing Systems (CHI),"Kun-Ting Chen, Tim Dwyer, Benjamin Bach, Kim Marriott","We explore network visualisation on a two-dimensional torus topology that continuously wraps when the viewport is panned. That is, links may be “wrapped” across the boundary, allowing additional spreading of node positions to reduce visual clutter. Recent work has investigated such pannable wrapped visualisations, finding them not worse than unwrapped drawings for small networks for path-following tasks. However, they did not evaluate larger networks nor did they consider whether torus-based layout might also better display high-level network structure like clusters. We offer two algorithms for improving toroidal layout that is completely autonomous and automatic panning of the viewport to minimiswe wrapping links. The resulting layouts afford fewer crossings, less stress, and greater cluster separation. In a study of 32 participants comparing performance in cluster understanding tasks, we find that toroidal visualisation offers significant benefits over standard unwrapped visualisation in terms of improvement in error by 62.7% and time by 32.3%."
3165004397,22106,BENviewer: a gene interaction network visualization server based on graph embedding model.,2021-05-28,12,0,,5986019,2021,Database,"Yunqing Liu, Yunchi Zhu, Chunpeng He, Zuhong Lu","BENviewer is a brand-new online gene interaction network visualization server based on graph embedding models. With mature graph embedding algorithms applied on several interaction network databases, it provides human-friendly 2D visualization based on more than 2000 biological pathways, and these results present not only genes involved but also tightness of interactions in an intuitive way. As a unique visualization server introducing graph embedding application for the first time, it is expected to help researchers gain deeper insights into biological networks beyond generating results explainable by existing knowledge. Additionally, operation flow for users is simplified to greater extent in its current version; meanwhile URL optimization contributes to data acquisition in batch for further analysis. BENviewer is freely available at http://www.bmeonline.cn/BENviewer, besides it is open-sourced at https://github.com/SKLB-lab/BENviewer, http://benviewer.bmeonline.cn."
3165075512,22819,Concept of Color Utilization and Its Application in Knowledge Graph Visualization,2021-01-01,5,0,,,2021,,"Subhankar Guha, Neelamadhab Padhy, Anirban Mitra, Sudipta Priyadarshinee","This paper represents issues associated with visualization of knowledge graph using colors. The work further provides a scope to understand the usage and impact of color. Color has a very important role in shaping the value of any product, user-interfaces, etc. Studies show the preferences of colors based on gender and also inform us on how one can use the combination of primary, secondary, cool, warm colors to make the interpretation interesting and attractive. Using more colors of different shades, patterns, which does not go well with the theme and other colors makes it more clumsy and disturbing. Using a color palette of not more than three to four colors makes the representation more clean and simple. To achieve the visualization of knowledge graph with minimum number of colors, concept of knowledge graph and chromatic number has been discussed briefly with the support of appropriate example."
3165199625,22083,Analyzing Ocular Parameters for Web Browsing and Graph Visualization,2021-01-07,0,0,,,2021,,"Somnath Arjun, Kamalpreet Singh Saluja, Pradipta Biswas","This paper proposes a set of techniques to investigate eye gaze and fixation patterns while users interact with electronic user interfaces. In particular, two case studies are presented—one on analyzing eye gaze while interacting with deceptive materials in web pages and another on analyzing graphs in standard computer monitor and virtual reality displays. We analyzed spatial and temporal distributions of eye gaze fixations and sequence of eye gaze movements. We used this information to propose new design guidelines to avoid deceptive materials in web and user-friendly representation of data in 2D graphs. In 2D graph study, we identified that area graph has the lowest number of clusters for user's gaze fixations and lowest average response time. The results of 2D graph study were implemented in virtual and mixed reality environment. Along with this, it was observed that the duration while interacting with deceptive materials in web pages is independent of the number of fixations. Furthermore, web-based data visualization tool for analyzing eye tracking data from single and multiple users was developed."
3165229287,23083,"NSX Intelligence, NSX-T Alarms/Events, and Network Visualizations",2021-01-01,0,0,,,2021,,Iwan Hoogendoorn,This chapter describes NSX Intelligence and its use cases. It explains the NSX Intelligence system requirements and discusses what you need to deploy the NSX Intelligence appliance. It also shows you how NSX Intelligence performs visualization and recommendation capabilities and describes NSX Intelligence alarms and events so you can identify and prevent failures of your NSX-T environment. The chapter also describes the different use cases for the network topology feature.
3166303741,23277,Development of a network visualization and analysis system for malignant tumors based on transcriptome data,2021-01-01,8,0,,,2021,,"Geng Zezheng, Fang Xiaonan, Bi Chuanmei, Dong Ling","Shiny technology has developed rapidly in recent years, as an R package for developing interactive app, through which we can package the written R code into a web app, which can not only save user time, but also accelerate the development of the speed of user-end communication, analyze the transcriptome data of related malignant tumors, and construct a ceRNA network diagram of desired malignant tumors. The code utilizing shiny technology package can facilitate users to map the ceRNA network associated with malignant tumors only through screen operation, significantly improving the efficiency and accuracy of clinical decision support in primary hospitals."
3166607097,20846,On augmenting the references section with a citation network visualization,2021-03-18,0,0,2584161585,,2021,International Conference on Learning Representations (ICLR),"Putra Manggala, Tigran Atoyan, Gracia Samosir, Jan Varsava, Johannes Ruf","Researchers often find relevant articles by looking at the references section. We conducted user interviews with researchers about their workflow and their needs when carrying out literature research. Based on this study, we identify a set of problems encountered by researchers. We then propose to embed classified citation networks into articles as a solution, and to complement this graph with optional comments about references by authors. We demonstrate this idea by implementing it for this article. We argue that our solution helps increase inclusivity and improves the efficiency of reading scientific articles."
3167572496,23112,"NETWORK VISUALIZATION, INTRUSION DETECTION, AND NETWORK HEALING",2021-04-15,0,0,,,2021,,"Rivera Joshua Eli, Singh Vivek Kumar, Vaughan Evan Vladislav Michael, Hasandka Adarsh, Van Natta Joshua, Salvatico Bruno Mauricio",
3168384824,23112,SYSTEMS AND METHODS OF NETWORK VISUALIZATION,2021-04-15,7,0,,,2021,,"Boudin Jeremie, Khan Rishad, Blackmore Ivy, Dunbar Andrew",
3168935563,23215,Advances in network visualisation with an application to serious games,2020-09-01,0,0,,,2020,,Jonathan Xiang-Sheng Zheng,
3171172227,23097,Power distribution network visual planning method based on graph-model integration and terminal,2021-01-29,0,0,,,2021,,"Zhou Xian, Feng Wei, Yang Le, Ding Wenshu, Zang Zhibin, Zhao Jianwei, Zhao Guang, Wang Zhen",
3173301173,19884,Mastering Gephi Network Visualization,2015-01-28,0,48,,,2015,,Ken Cherven,
3176584313,21818,Metabolic network visualization using constraint planar graph drawing algorithm,2006-01-01,0,0,,,2006,,"Romain Bourqui, David Auber, Vincent Lacroix, Fabien Jourdan",
3177052979,23526,On the scalability of large graph visualization,2017-01-01,0,0,,,2017,,Yanhong Wu,
3177544630,23110,Network visualization method based on association rules,2021-03-23,0,0,,,2021,,"Wang Bin, Liu Shangming, Zhou Yan, Zhao Kejun, Chen Lin, Zhan Peng, Liu Weiqiang",
3178071114,23112,Knowledge graph visualization analysis method,2021-03-16,0,0,,,2021,,Yang Ancheng,
3180470502,23110,Graph visualization of dark web hyperlinks and their feature analysis,2021-07-06,14,0,,2764661160,2021,International journal of networking and computing,"Taichi Aoki, Atsuhiro Goto","Content regarding various illegal activities, such as weapon and drug trafficking, is shared on the dark web. Most of the illegal content is distributed on anonymous networks that cannot be directly accessed from the World Wide Web. A number of studies have been conducted on the network structure of the World Wide Web since its advent. Similar to the World Wide Web, the dark web is connected by hypertext transfer protocol (http); this makes it possible to use the methods developed for the web in the dark web. Many studies have investigated the dark web and its network structure. However, few studies have focused on the visualization of the dark web network structure, and there have been no studies investigating the temporal changes in the network structure. In this study, to understand the hypertext markup language (html) network structure of the dark web, we created and visualized a graph of the html hyperlink relations of the Tor network, which is popular on the dark web. We then compared the insights gained from graph centrality metrics with those gained from visualizations. The analyzed dataset comprised 25,270,157 pages of html text files crawled from the Tor network by breadth-first search from June 1, 2018, to January 30, 2021. Subsequently, we acquired half-yearly snapshots from the collected data and investigated the change in the dark web network over time using a time-series graph. Then, we derived the centrality metrics from the created graph data and confirmed the differences between the centrality metrics and visualizations. The results obtained in this study provided new insights into the dark web. First, we found that the dark web fluctuated significantly; the structure of the dark web network was more strongly interconnected. Second, most of the nodes that had increased in the past two years may have disappeared rapidly after May 2020. Third, analysis of each snapshot revealed that the proportion of highly volatile domains increased from 40% to 75% during the observation period. Fourth, after calculating the network centrality metrics from each snapshot and comparing the transition of hub nodes in chronological order, we observed that the importance of link-collection sites as the main information retrieval method used in the dark web decreased. Finally, we estimated the size of the dark web based on our observed dark web measurements using the mark-recapture method. To the best of our knowledge, this is the ﬁrst study to use the mark-recapture method to estimate the size of the dark web network."
3180820275,23036,Research Productivity and Network Visualization on Digital Evidence: A Bibliometric Study,2021-07-13,20,0,,85080540,2021,Science & Technology Libraries,"Devang Chhtrapati, Shanti P. Chaudhari, Dilip Mevada, Atul Bhatt, Dharmendra Trivedi",The present study focuses on evaluating the research productivity in the domain of digital evidence using various bibliometric indicators. Total 4458 scientific publications were retrieved from Sco...
3181199269,23112,Network visualization English teaching device,2021-02-09,0,0,,,2021,,Liu Liyuan,
3182699252,23112,History knowledge base-based speech history graph visualization method and system,2021-02-19,0,0,,,2021,,Yan Jingang,
3183038144,23076,K-12 Engineering and the Next Generation Science Standards: A Network Visualization and Analysis (Resource Exchange),2020-06-22,0,0,,,2020,,"René Reitsma, Brian Gordon Hoglund, Dua Chaker, Andrea Marks, Michael Soltys",
3183081001,23112,Knowledge graph visualization method and system,2021-04-02,0,0,,,2021,,"Zhao Erping, Wang Yuhao, Wang Wei",
3183761162,21448,Inference Variable—A Human Cognition and Design Perspective on Knowledge Graph Visualization,2021-01-01,10,0,,,2021,,"Rani Joseph, Abhilasha, Prithvi Raj Ramakrishnaraja, Ramesh Manickam, K. Vineetha, Srinjoy Ghosh","In this paper, we expound our theoretical hypothesis covering effective visualization factors in the area of visual analytics for a knowledge graph (KG) considering human cognition aspects of inferencing. The paper reflects on the first and foremost challenge with visualizations—which is effectively harnessing the potential of a knowledge graph visually. While there is a progress on the technical front in allowing an inference to be queried, there is limited scope to do the same visually. The second challenge identified is when the user has to use his mental space and cognitive reserve to conflate and schematize knowledge to infer. There are certain constraints with this as to how the human attention is efficiently oriented toward the relevant information and the visualized information is not cognitively loaded for the user to infer from it. As far as the visualization aspect of the knowledge graph is concerned, the aim is to reduce the cognitive resources used for building a new schema of the task inside long-term memory. Hence, the proposed inferencing variable in the paper enables the release of space and conserves the cognitive reserve for further higher cognitive process of decision making. It also includes the elements of motivation for the user to visualize knowledge in knowledge graphs and an overview of the existing visualizations of KG."
3183813223,22995,Survey on Graph Visualization Techniques,2018-01-01,0,0,,,2018,,"Hyo-Lim Jeon, Jeong-Hoon Lee, Wook-Shin Han",
3184102793,22254,Towards a Survey on Static and Dynamic Hypergraph Visualizations,2021-07-29,41,0,,2595899084,2021,arXiv: Human-Computer Interaction,"Maximilian T. Fischer, Alexander Frings, Daniel A. Keim, Daniel Seebacher","Leveraging hypergraph structures to model advanced processes has gained much attention over the last few years in many areas, ranging from protein-interaction in computational biology to image retrieval using machine learning. Hypergraph models can provide a more accurate representation of the underlying processes while reducing the overall number of links compared to regular representations. However, interactive visualization methods for hypergraphs and hypergraph-based models have rarely been explored or systematically analyzed. This paper reviews the existing research landscape for hypergraph and hypergraph model visualizations and assesses the currently employed techniques. We provide an overview and a categorization of proposed approaches, focusing on performance, scalability, interaction support, successful evaluation, and the ability to represent different underlying data structures, including a recent demand for a temporal representation of interaction networks and their improvements beyond graph-based methods. Lastly, we discuss the strengths and weaknesses of the approaches and give an insight into the future challenges arising in this emerging research field."
3184509495,21466,Improved plagiarism detection with collaboration network visualization based on source-code similarity,2021-05-17,13,0,,,2021,,"Matija Novak, Mike Joy, Olfat M. Mirza","Plagiarism detection is a serious problem in higher education. Teachers use similarity (plagiarism) detection systems, which highlight similarities between student documents, to help them find plagiarism. Most systems are built for text but there are special systems to find similarities between source-code files. In most cases the results are presented in table form showing similarities between pairs of documents in descending order by similarity, and then a teacher is responsible for confirming which similar documents represent cases of plagiarism. While most systems present their results in the form of tables, only few of them present the results as a graph. Some studies indicate that using clustering algorithms to represent such data graphically can improve the speed and accuracy of finding potential instances of plagiarism in large collections of source-code files. The purpose of the study is to answer the following research questions. Can visualization of student solutions (of source-code similarities) in collaboration networks form help identify new cases of plagiarism? What are the steps to do so? The study was designed in a form of two case studies where one was performed on a graduate level university course and one on a course in professional studies. The article presents empirical results describing two cases where a collaboration network (based on source-code similarity) representation has been used. The article argues that the graphical presentation is able to identify new clusters of plagiarised source-code files that would have been missed using existing tabular presentation of data."
3185129067,23041,Omnichannel retailing: a bibliometric and network visualization analysis,2021-07-28,71,0,,20489460,2021,Benchmarking: An International Journal,"Kala Mahadevan, Sujata Joshi","Purpose The purpose of this paper is to review the extant research literature on omnichannel retailing and map the research trends in this field through a bibliometric analysis and network visualization exercise. Design/methodology/approach This paper employs bibliometric analysis techniques on research literature retrieved from the Scopus and Web of Science databases over the period 2013–2020 and assesses indicators such as research production and citation trends, top contributing authors, countries, journals and organizations through tools offered by the Scopus/Web of Science databases as well as Biblioshiny. A network visualization analysis of patterns such as keyword co-occurrences and co-authorship linkages between contributing countries has been investigated through the use of VOSviewer. Findings The bibliometric analysis indicates that research in this field is currently dominated by USA and China with Germany and UK also being key contributors. The analysis has indicated that the field of omnichannel retailing straddles multiple domains such as logistics, distribution, operations and consumer behavior, thereby offering significant future scope for research linking omnichannel retailing with these subject areas. Originality/value This study maps the structure of research done in the field of omnichannel retailing and outlines the key contributors in terms of authors, journals and organizations that can serve as an input for future research. The study also identifies possible avenues for future research in the knowledge domain of omnichannel retailing."
3187297427,25000,"Artificial Neural Network, Convolutional Neural Network Visualization, and Image Security",2022-01-01,10,0,,,2022,,"Ankur Seem, Arpit Kumar Chauhan, Rijwan Khan","Images are the most venerable form of data in terms of security. Daily around 1.8 billion images are added to the Internet and most of the data on the Internet is public. So, it is desired to make sure that images are secure before transmitting through an insecure network like the Internet. Various techniques are used for the protection of these digital images like steganography, watermarking, and encryption. These methods are used for achieving security goals like confidentiality, integrity, and availability. Individually none of the methods can achieve all security goals, so, this paper presents you a blended approach of the above-mentioned methods. A modern approach of using artificial neural network is proposed in this paper. In ANN, we will focus particularly on convolutional neural network (CNN). Since CNN works on the pixels of the image and deals with the subject like object detection, face recognition, so, it will enhance the current methods in terms of efficiency, accuracy, and computational power and will improve the security of image. The method presented in this paper is efficient and secured against the attacks and risks related to data."
3189952528,21195,Crosslink: An R Package for Network Visualization of Grouped Nodes.,2021-01-01,10,0,,2597340651,2021,Frontiers in Genetics,"Di Liu, Zhijie Bai, Bing Liu, Bing Liu, Bing Liu, Zongcheng Li","The demand for network visualization of relationships between nodes attributed to different categories grows in various biomedical research scenarios, such as gene regulatory networks, drug-target networks, ligand-receptor interactions and association networks of multi-omics elements. Elegantly visualizing the relationships between nodes with complex metadata of nodes and edges appended may inspire new insights. Here, we developed the crosslink R package, tailored for network visualization of grouped nodes, to provide a series of flexible functions for generating network diagrams. We first designed a CrossLink class for storage of metadata about nodes and edges and manipulation of node coordinates. Then affine transformation and function mapping transformation are implemented to perform fundamental node coordinates transformation by groups, based on which various network layouts can be defined easily. For convenience, we predefined several commonly used layouts, including row, column, arc, polygon and hive, which also can be combined in one layout. Finally, we designed a user-friendly wrapper function to draw network connections, aesthetic mappings of metadata and decoration with related annotation graphs in one interface by taking advantage of the powerful ggplot2 system. Overall, the crosslink R package is easy-to-use for achieving complex visualization of a network diagram of grouped nodes surrounded by associated annotation graphs. Availability and Implementation Cosslink is an open-source R package, freely available from github: https://github.com/zzwch/crosslink ; A detailed user documentation can be found in https://zzwch.github.io/crosslink/ ."
3194140692,23086,Multi-layer Network Visualization Based on Force-Directed Algorithm,2021-05-28,6,0,2755283090,,2021,International Conference on Artificial Intelligence (ICAI),"An Shenhao, Yu Ronghuan","In order to show the community structure and hierarchical structure of multi-layer networks, a multi-layer network visualization method based on force-directed algorithm is proposed. Firstly, the traditional force-directed algorithm is improved to generate a multi-force guidance network layout result with obvious community characteristics. On this basis, a hierarchical clustering algorithm is used to establish a network hierarchy from bottom to top, allowing users to observe hierarchical network topology through multiple interactive operations hierarchical network topology. In order to verify the effectiveness of the method, two multi-layer network instance data are selected for experiments. The visualization results show that the method can effectively display the community structure and hierarchical structure of the multi-layer network, and help users understand and analyze its structural characteristics."
3194298103,21713,Survey on transformation-based large graph visualization,2013-03-01,0,1,1170942589,,2013,Computer-Aided Design and Computer Graphics (CAD/Graphics),"Lei Shi, Qi Liao, Chuang Lin",
3194662199,22603,A User Study on Hybrid Graph Visualizations,2021-08-23,43,0,,2595899084,2021,arXiv: Human-Computer Interaction,"Emilio Di Giacomo, Walter Didimo, Fabrizio Montecchiani, Alessandra Tappini","Hybrid visualizations mix different metaphors in a single layout of a network. In particular, the popular NodeTrix model, introduced by Henry, Fekete, and McGuffin in 2007, combines node-link diagrams and matrix-based representations to support the analysis of real-world networks that are globally sparse but locally dense. That idea inspired a series of works, proposing variants or alternatives to NodeTrix. We present a user study that compares the classical node-link model and three hybrid visualization models designed to work on the same types of networks. The results of our study provide interesting indications about advantages/drawbacks of the considered models on performing classical tasks of analysis. At the same time, our experiment has some limitations and opens up to further research on the subject."
