paperID,rank,title,PublicationDate,referenceCount,citationCount,ConferenceID,JournalID,year,venu,authorsName,abstract,isKeyPaper
2996531863,23966,THE EFFECTIVENESS IN THE USE OF INSTAGRAM IN THE PROMOTION OF B2B COMPANIES,2019-11-26,0,0,1191926394,,2019,Graph Drawing (GD),"Aleksey Aleksandrovich Nikitin, Tatyana Igorevna Nikitina, Irina M. Kravchenko","This paper contains data from statistical studies of foreign agencies on the use of social networks in promoting companies of the B2B segment (Business to business) and their effectiveness. The emphasis was placed on the social network Instagram, as it is one of the fastest-growing platforms for marketing and it has fundamental differences from other social networks. As the main methods for conducting the study, non-participant observation, monitoring of articles and results of marketing research, a comparative analysis of Instagram accounts of B2B companies and quantitative content analysis were used. It is assumed that the chosen methodology most adequately reflects the real specifics of the promotion process in the segment selected for the study. In the process of studying articles of promotion specialists on social networks, the goals of promoting B2B companies, their target audience, the main types of content and other features of maintaining an account for using the Instagram platform as an effective marketing tool were identified and described. As a result of the analysis of statistical data obtained within the framework of various large studies and successful cases on the natural promotion of Instagram accounts of world B2B companies, conclusions were drawn about the effectiveness of using the social network Instagram for the B2B segment",1
2996621545,23932,IMPROVING FINANCIAL LITERACY OF THE CHILDREN AND TEENAGERS IN THE RUSSIAN FEDERATION,2019-11-26,0,0,1191926394,,2019,Graph Drawing (GD),"Aidar M. Tufetulov, Chulpan M. Shavaleyeva, Nadia Sabitova, Timur I. Abdreev","The issues of improving the financial literacy of the population are currently receiving a lot of attention both at the international and national levels. Of particular relevance are financial literacy issues for the Russian Federation. Due to the peculiarities of the country's historical development, for most citizens of Russia, issues of personal financial planning, the principles of the functioning of financial markets, the possibility of investing savings remain obscure, as a result of this, the population can not fully use modern financial products and services, does not know their rights in the financial market and unable to protect them in accordance with the law. It should be noted that the problem of a low level of financial literacy of citizens is a problem at the national level, since a low level of financial literacy negatively affects the personal well-being of citizens, their financial potential, and accordingly prevents the development of the financial market, inhibiting investment processes in the economy. Under these conditions, increased interest in issues of financial education and financial literacy of citizens of the Russian Federation is logical and, since 2011, the World Bank and the Ministry of Finance of the Russian Federation have actively implemented a project “Promoting Improving the Level of Financial Literacy of the Population and Development of Financial Education in the Russian Federation”. One of the most important areas of the project is to increase the financial literacy of children and youth. Since the start of the project, a range of training materials has been developed in this area, professional development of school teachers, teachers of orphanages, college teachers is provided, and weeks of financial literacy are held. The result of the events was a significant increase in the level of financial literacy of Russian schoolchildren. In this regard, the experience of the Russian Federation in improving financial literacy of children and youth is of great interest.",1
2996647248,23937,RESEARCH TRENDS IN THE CONSTRUCTION INDUSTRY RUSSIAN FEDERATION,2019-11-26,0,0,1191926394,,2019,Graph Drawing (GD),"Albina Khairullina, Larisa Nabieva, Aigul I. Sabirova","This article analyzes the current state of the construction industry of the Russian Federation at the federal and local (for example, the Republic of Tatarstan) levels. The features and trends of the construction industry of the Russian Federation (RF) are considered, taking into account the changes in the legislation affecting this industry. The authors analyzed the statistics of housing commissioning, the dynamics of lending and debt of construction organizations, in addition, the analysis of statistics of bankruptcies of companies. The key players in the construction market of the Republic of Tatarstan were studied, and their reliability rating was presented. Based on the results of the analyzed material, certain conclusions were formulated. Based on the findings, it was determined that in the Russian Federation the construction industry is experiencing some difficulties that require special attention from the state. However, at present the government is already taking certain steps towards improving the current situation. As it was revealed, in the Republic of Tatarstan, the construction industry has had a positive development dynamics over several years. In recent years, there has been an increase in housing commissioning. In addition, the government annually invests in the construction industry. Despite this, in Tatarstan there is a high percentage of bankruptcies of construction companies, the reasons for which are identified in this article.",1
2996676027,25033,EVALUATIVE CONCEPTS ENCODED IN METAPHORICAL LANGUAGE,2019-11-27,0,0,1191926394,,2019,Graph Drawing (GD),"Olga N. Prokhorova, Igor V. Chekulai, Elena V. Pupynina, Ekaterina Feodorovna Bekh","Metaphorical models that convey the evaluative meaning are the focus of this article. The paper intends to show that metaphor and in certain cases metonymy belong to the main means of creating the value attitude to the facts of reality and thinking, this attitude resulting in certain utterances of evaluative character. The data for analysis consist of the utterances from the literary prose in different Indo-European languages of Slavonic, German and Romance groups. The examples show that the main metaphorical models and the specific sub-models in each of the thematic groups viewed as an object of the present study manifest the same or similar evaluative potentials irrespectively of the linguistic culture they belong to. That means that the general mechanism of creating the value relations receiving their manifestation in the form of evaluative utterances within different linguistic cultures is the same",1
2996726574,23938,THE ROLE OF NATIONAL ACTION PLANS IN IMPLEMENTATION OF INTERNATIONAL STANDARDS IN BUSINESS AND HUMAN RIGHTS,2019-11-27,0,0,1191926394,,2019,Graph Drawing (GD),"Adel I. Abdullin, Alexey A. Sinyavskiy","""Guiding Principles on Business and Human Rights” are the first universally recognized global international standard in the field of human rights and business. In accordance with them, transnational corporations and other enterprises are obliged to comply with the national laws of states and respect internationally recognized human rights while carrying out their business activities. On 16 June 2011, the Human Rights Council unanimously endorsed the Guidelines in its resolution 17/4, “Human Rights and Transnational Corporations and Other Enterprises,” setting a universal standard for protecting human rights from the adverse effects of transnational corporations and other enterprises. However, in accordance with the doctrine of international law, corporations do not have an international legal personality and their obligations to respect human rights are only voluntary in nature, and therefore, the main obligation to ensure the protection of human rights lies with states. One of the ways to implement international standards in the field of business and human rights in practice is the development by States of National Action Plans. This paper is devoted, firstly, to a summary of the main ideas of the “Guiding Principles on Business and Human Rights” as an international legal standard in the field of human rights. Secondly, to consider the role of National Action Plans in the implementation of the Guidelines in EU countries. Thirdly, a review of existing practices for the implementation of these principles by EU states using National Action Plans",1
2999054786,23629,"OBJECTIVATION OF THE INTROVERT TYPE OF A PERSONALITY IN THE NOVELTICKET TO THE STARS"" BY V. AKSYONOV""",2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Liliya F. Bormusova, Dinara I. Rakhimov, Nailya Fattakhova",,1
2999213645,21370,STRUCTURAL AND WORD-FORMATIVE FEATURES OF VERBS OF BEHAVIOR IN THE TATAR LANGUAGE,2019-12-24,0,1,1191926394,,2019,Graph Drawing (GD),"Firuza Ramzelovna Sibgaeva, Ruzilya R. Salakhova, Mahira N. Huseynova","The articles are devoted to the study of one of the lexico-semantic groups of verbs in the Tatar language – behavioral verbs, which mean the action and actions of a person who has received one or another social coloring: This group of verbs differs from the verbs of other lexico-semantic groups by specific features: they represent the principles of human behavior in society. The relevance of the topic lies in the fact that the Tatar language does not study the structural-word-and-phraseological features of the verbs of behavior that would contribute to a complete and comprehensive analysis of the lexical structure of the grammar. In the article, the derivational possibilities of the Tatar language verbs at the level of the word-derivative paradigm are determined. In particular, the structural specificity of this verbal vocabulary was revealed, word-derivative values of suffixes forming behavioral verbs were revealed, as well as a number of auxiliary and modifying participles were also demonstrated. The analysis of structural and word-formative possibilities of verbs of behavior allows to reveal the specificity of relations between derivational and semantic segments of verbs of this group, and will also serve as a material for the study of the semantic relationship between motivating and motivated words.&#x0D;",1
2999337399,22207,Correction to: A Natural Quadratic Approach to the Generalized Graph Layering Problem,2019-09-17,0,0,1191926394,,2019,Graph Drawing (GD),Sven Mallach,,1
3000114044,22280,Monotone Simultaneous Paths Embeddings in $\mathbb{R}^d$,2016-09-19,0,0,1191926394,,2016,Graph Drawing (GD),"David Bremner, Olivier Devillers, Marc Glisse, Sylvain Lazard, Giuseppe Liotta, Tamara Mchedlidze, Sue Whitesides, Stephen K. Wismath","We study the following problem: Given $k$ paths that share the same vertex set, is there a simultaneous geometric embedding of these paths such that each individual drawing is monotone in some direction? We prove that for any dimension $dgeq 2$, there is a set of $d 1$ paths that does not admit a monotone simultaneous geometric embedding.",1
3000263289,23485,THE BUILDING OF A DEMOCRATIC SOCIETY AND REFLECTION OF PEOPLE`S FACTOR IN THE NARRATIVE «THE DECEIVED STARS» BY M.F.AKHUNDZADEH,2019-12-27,0,0,1191926394,,2019,Graph Drawing (GD),Shahbaz Shami Oghlu Musayev,"The article analyzes the problems of a democratic society building and the development of people’s factor in the narrative “The Deceived Stars by M. F. Akhundzadeh. In the article it is noted that most of literary scholars dealing with M. F.Akhunzadeh’s narrative “The Deceived Stars” wrote that the author exposed the Eastern despotism in the example of Shah Abbas character, and created the character of a just ruler by the image of Yusif Sarraj. The work has been analyzed as the confrontation of despotism and justice in the example of these two persons so far. In the article one of the thoughts is that the analysis of the work in this context does not enable us to accurately define the author’s main idea and clear up the causes that led Yusif Sarraj to defeat. The author wanted to point out from the standpoint of enlightenment that as long as people are politically passive or indifferent to their destiny, they will never be free. Yusif Sarraj who came to power without people’s will suffers a defeat due to their indifference. M.F. Akhundzadeh’s thoughts on people’s government, active and educated people have been summarized in the article. It is noted that M. F. Akhundzadeh benefited from the doctrines of European philosophers, including J. Milton and J. S. Millin in the issues of building a democratic society.",1
3000456263,25067,SOCIAL-REALISM IN THE AZERBAIJANI AND TURKISH NOVELS OF THE EARLY 20TH CENTURY,2019-12-27,0,0,1191926394,,2019,Graph Drawing (GD),Eshgane Babayeva,"In the 1920s and 1940s, the socialist realism (trend) flow in both Turkish and Azerbaijani literature shows itself in certain degree. Class struggle, conflict between opposing forces, such as master-peasant, intellectual-ignorant-superstition, has become the main topic of the Turkish and Azerbaijani novels. In both literatures, the subject of village was at the forefront. It is no coincidence that “Homeland Literature” has gained special popularity in Turkish literature in this period. The life, love, joy, sorrow, troubles and pains of ordinary peasants have become the main topic of literature. The story of the urban man, not the peasant, his or her life, feelings and thoughts came to the center of the novel, not the destiny of townsman. However, for a long time, the place in the Turkish novels was chosen only as Istanbul, and the fate of the people of Istanbul was mentioned. In the article, the Turkish and Azerbaijani novels from 1920 to 1930will be comparatively explored and parallels will be emphasized.",1
3004558591,23981,THE INFLUENCE OF THE ENGLISH LANGUAGE ON THE RUSSIAN YOUTH SLANG,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Guzel A. Izmaylova, Gulyusa R. Zamaletdinova, Sholpan K. Zharkynbekova","This paper deals with the analysis of modern youth slang in the English language. The definition of slang attracts attention of modern philologists. Now there are a fairly large number of slang definitions that quite often contradict each other. Slang is one of the most problematic and main aspects of lexicology, as it reflects the linguistic and cultural features of the society that uses it. Students should select texts based on the language of their future specialty, make assignments for the consolidation of the passed terminology (Erofeeva &amp; Yusupova, 2018). Today, slang is one of the most interesting language systems of modern linguistics. This paper discusses issues related to such a concept as slang, the problems of its use in spoken language of modern youth, as well as the reasons for the penetration of vocabulary into the language. In the course of studying, analysis method and questionnaires were used. Questionnaires enabled to quickly identify and interview large groups of people by a small number of sociologists. The ways of borrowing from other languages, the main ways of the formation of slang expressions were analyzed, the question of frequent use of these or those words in the spoken language of youth was also considered",1
3004792633,24088,EXPRESSIVE SYNTACTIC STRUCTURES IN M.E. SALTYKOV-SHCHEDRIN'S ARTISTIC DISCOURSE,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Olga A. Chupryakova, Svetlana S. Safonova, Mukhit T. Abikenov","The article is dedicated to the research of expressive syntactic structures in M.E. Saltykov-Shchedrin’s artistic discourse that received major or minor types and phraseological statuses. By strikingly combining and synthesizing real and fictional things, writer reaches the heights of satirical imagery. It should be noted that, judging by the satirical nature of his works, the intensity semantics (exaggeration or hyperbole) carries a strong importance, while the wide specter of hypotaxis-based sentences is used as a means of its realization. Syntactic units of idiomatic structure that express intensity-consequential, concession-amplification, temporal-concession and other relations are differentiated by their semantic diversity, merging of informative and connotative meanings, combination of real and surreal contents, combination of stable and variable components. The expressions created by the tak/takoj/nastol'ko/do togo/do takoj stepeni…chto; slishkom/chereschur…chtoby; chto (by) ni/kak (by) ni…a; uzh na chto…a; ne uspeet…a (kak); eshche ne..., a uzh scheme are related to the phrase models mentioned above. They are formed on the base of constant components that make up sentence’s carcass, which provides free lexical filling. Meanwhile, the sphere of relational meanings is complicated by the modus-expressive meanings. Semantics of contrast, unusualness, suddenness (subjective hyperbolization that does not match the objective state of affairs, combining of incompatible, shift of moral orientations, combination of real and potential plans etc.) contributes to the appearance of the comical or sarcastic effect. In the functional and textual aspect, the analyzed phrase models become the leading means of presenting speaker’s position in the comprehension of world’s moral picture",1
3005684296,23555,DERIVATION-SEMANTIC FEATURES OF THE FAMILY OF WORDS WITH THE VERTEX KITAJ,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Siqi Li, Vera A. Kosova, Lanyi Li","The article is concerned with the study of word-formation and semantic features of Russian derivatives that make up the family of words with the vertex Китай (Kitaj). With the intensification of cooperation and the expansion of intercultural contacts between China and Russia, the concept Китай (Kitaj) continues to be actively developed in modern Russian, enriched with new meanings and new forms of expression of these meanings via derivation. Against this background, the formation of a scientific image of the family of words with Китай (Kitaj) seems necessary and relevant, primarily from the standpoint of the derivational-semantic approach. The present paper considers more than 50 words that are included in the family of words with Китай (Kitaj), which are lexicalized in the Russian word-formation dictionary by A.N. Tikhonov (28 units) and Internet resources (23 units). The article analyzes the word-formation structure of these words, reveals their semantic features, considers derivational relations between the units of the family, determines a set of word-formation categories that are realized in this family. It is concluded that a large volume of the family of words with the top word Китай and the complexity of its formal and semantic structure indicate the importance for the native speakers of the Russian language of the concept designated by the original word of the family",1
3005877823,23940,MANIFESTATION OF SATANISM IN RUSSIA,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Roman R. Davletshin, Vladimir Nikolaevich Rogatin","The article discusses the representation of satanic thematic communities on VKontakte and analyzes their numbers. The lack of sociological data on the number of followers of Satanic movements determines the study of the field ideas are broadcast in. The study identified groups that cover the audience of more than 54,000 people, of which more than 23,000 indicated their residence in the Russian Federation. The consolidation of supporters of satanic ideas in the virtual space implies their further manifestation in real life. The destructive manifestation of the activity of satanic groups or persons who consider themselves to be Satanism is represented by judicial acts, which were distributed according to the classification of V.A. Martinovich into two groups youth and rationalistic Satanism. The presented judicial acts are dominated by youth Satanism, which clearly shows the challenges society faces in modern Russia. The popularity of satanic ideas is enhanced, among other things, by media content where Satan is considered from an alternative point of view and thus the romanticization of his image can be formed. Critical media content about the activities of satanic groups can also form the attractiveness of such groups in the teenage milieu as a form of protest",1
3005943780,23936,CREATING ELECTRONIC RESOURCE ETHNO-LINGUISTIC MATERIALS OF THE TATAR LANGUAGE,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Farid I. Salimov, Rustem Salimov","We analyze the steps of electronic dictionary creation, built on the basis of ethnolinguistic expeditions of the Institute of Language, Literature and Art Academy of Sciences of the Republic of Tatarstan. Materials were collecting in respect of ethno-cultural archaic dialect zones of Siberia, the Urals region, the Middle and Lower Volga region, densely inhabited by Tatar population. It contains the terminology (ethno-linguistic) dictionary with large amounts of live examples of the Tatar speech, collected in the expeditions. In addition, the created dictionary is associated with the electronic atlas maps of the Tatar folk dialects",1
3006554223,24048,EXPERİMENTAL-PSYCHOLOGİCAL RESEARCH AS A MAİN FACTOR İN SELF- ACTUALİZATİON AND PROFESSİON SELECTİON OF ADOLESCENTS,2019-12-27,0,0,1191926394,,2019,Graph Drawing (GD),Sevinj Orujova,"The article is devoted to the study of the role of self-actualization and profession motives in the profession selection in adolescents. Research has shown that increasing the level of self-actualization in adolescents depends on a number of factors, including the self-esteem of adolescents, changing their attitudes towards their potential and the nature of the formative work carried out with them. However, research has shown that there is a correlative dependency, and this dependence is positive, between adolescents' profession selection and self-assessment, self-actualization, and training costs.",1
3006602353,24117,SAGIT RAMIYEV’S DRAMATURGY IN LITERARY AND CULTURAL CONTEXT DURING THE BEGINNING OF THE XXTH CENTURY,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Liliya F. Nuriyeva, Tagir Sh. Gilazov, Flera S. Saifulina, Zinulla Zh. Mutiev","The article analyzes the work by Sagit Ramiev, who created his own poetry school in the early twentieth century. The object of scientific analysis in this work is his plays (“Live, Zubeida, and I live”; “Exemplary Madrassah”). It is known that at the beginning of the twentieth century the Tatar people were undergoing socially spiritual and cultural renewal. The active development of the national periodical press, publishing, literary criticism has a positive effect on the creative activities of writer devoters during this period. The problem of the reconstruction of the Tatar society is raised in the works of Tatar literature classics and such famous personalities as G. Iskhaki, F. Amirkhan, G. Kulakhmetov, I. Bikkulov and others. Among the pressing problems raised in Tatar literature at the beginning of the twentieth century, the female problem occupies an important position. Writers and playwrights believe that without a positive solution of society attitude towards women and the women issue, they can't achieve the progress in Tatar society.These social and cultural conditions positively affect the formation of the ideological and aesthetic concept of S. Ramiev's works.The study subject of this article is the continuation of the traditions begun by the classics of Tatar literature in the field of topics and problems, in the system of images and literary methods, the identification of literary relationship types in the ideological content of S. Ramiev’s plays. Along with this, attention is paid to the traditions that provide a connection with the literary and historical periods of the national art of words, as well as to the identification of individual features in S. Ramiev’s works. The study of the playwright’s work in the context of the literary and cultural context of the early twentieth century makes the scientific novelty of this study.The methods and principles have been used in scientific searches to comment on literary phenomena and the literary process in close interconnection and development - the principle of historicism, cultural-historical, comparative-historical, and biographical principle.",1
3006665349,23912,MODERNIZATION OF THE POLITICAL SYSTEM OF RUSSIA,2019-11-26,0,0,1191926394,,2019,Graph Drawing (GD),"Diana R. Fatykhova, Alexandr I. Ostroumov, Olga F. Ostroumova","The article examines the issue of modernization of the political system of Russia. Formation of a democratic political system is an integral part of Russia's modernization strategy. The relevance and objective need to develop an innovative strategy for the modernization of the political sphere of life in Russian society is determined by the inefficiency of existing political institutions, outdated principles, methods, technologies of organization and management, their inconsistency with modern realities, effective resolution of internal problems and global external challenges. The objective meaning of modernization is determined by modern Russian conditions, the nature of issues and contradictions that require their urgent solution.The study purpose is to develop a strategy for the innovative development of the political system of the Russian Federation. Achievement of this goal requires consideration of the basic conditions and contradictions of the modern development of the political system of the Russian Federation, the most important areas and priorities that contribute to its modernization.As a methodological base for the study, the work includes the following approaches and methods: systemic, structural-functional approaches, sociological, logical, historical and comparative methods, as well as analysis of conditions and contradictions that need to be resolved and contribute to the modernization of the political life of modern Russia.As a research result, we came to the following conclusions:&#x0D; 1. Modernization of the political system of the Russian Federation is an objectively necessary process. However, it is not the result of consensus, but a competition between innovators, conservatives and observers.&#x0D; 2. The strategic goal of modernizing the political system of Russian society is to make Russia one of the leading sovereign powers, with a republican democratic form of government, in which a person lives freely and comfortably.&#x0D; 3. Modernization of the political system shall cover the institutional (state, parties), communicative, regulatory and spiritual and ideological subsystems of Russia.&#x0D; 4. The result of democratic modernization of the political system shall be the formation of political institutions that really reflect and express the interests of social groups and strata and contribute to the formation of solidary community.&#x0D; 5. Creation of a system of ideas and values understandable to the majority of the population, and capable of uniting various layers and groups to carry out modernization.&#x0D; 6. As a result of modernization of the political system as a system of determining goals and priorities, the innovative mechanism becomes an inherent attribute of the development of Russian society. This is the strategic goal of modernization in Russia&#x0D;",1
3006686300,24614,INDICATIVE APPROACH IN THE EVALUATION OF THE IMPLEMENTATION OF THE CONSTITUTIONAL RIGHT TO JUDICIAL PROTECTION IN THE STATE LANGUAGES OF THE RF SUBJECTS,2019-11-26,0,0,1191926394,,2019,Graph Drawing (GD),"Damir Kh. Valeev, Anas G. Nuriev, Rafael V. Shakirjanov","The implementation of the constitutional right to judicial protection is an important guarantee for participants in legal relations in case of violation of the rights of one of the parties or a threat of violation of the rights of participants in legal relations. Judicial protection is of particular relevance for the participants in legal relations, who do not speak the languages in which the administration of justice is carried out. Within the framework of this article, the authors analyze indicators that are designed to, on the one hand, signal on the current state and existing possibilities of implementing the constitutional right to judicial protection in the state languages of the subject of the Russian Federation (statistical function), and, on the other hand, determine growth drivers that can provide language guarantees for the territory of our state, which is defined as a democratic federal legal state according to Art. 1 of the Constitution of the Russian Federation. Within the framework of this article, three indicators are highlighted and analyzed: 1) existing legal potential for the implementation of the constitutional right to judicial protection in civil cases in the state languages of the republics within the Russian Federation; 2) analysis of the practical implementation of the opportunities currently available for the implementation of the constitutional right to judicial protection in civil cases in the state languages of the republics within the Russian Federation; 3) determination of growth points in the implementation of the constitutional right to judicial protection in civil cases in the state languages of the republics within the Russian Federation",1
3006698453,20550,DIGITAL CONFIDENCE ENVIRONMENT IN PROCEDURE RELATIONSHIPS,2019-11-26,0,2,1191926394,,2019,Graph Drawing (GD),"Damir Kh. Valeev, Anas G. Nuriev",,1
3006742783,24955,EL DERECHO A LA SALUD Y SU VULNERACIÓN EN LOS CASOS DE VIOLENCIA OBSTETRICA EN TABASCO,2020-02-02,0,0,1191926394,,2020,Graph Drawing (GD),"León Felipe Morales Ariza, José Antonio Morales Notario","The Mexican Constitution establishes that everyone has the right to health protection and therefore, the law itself will define the bases and modalities for all to have access to health services. However, not everyone has access to quality medical services despite being in the supreme regulation. The State must understand that any alteration to health generates social security problems, mainly due to its consequences. The right to health is inalienable and does not distinguish between the social, economic, cultural or racial status of the individual. And, by stablishing it as a constitutional regulation, it amounted to an obligation of the State, which must provide quality services for all the society. There are cases in which the right to health is violated, such as obstetrics, where pregnant women suffer the consequences of bad practices, or where minors are involved and their human rights are violated. We must focus our attention in the fact that their neglect has serious consequences and their impact generates human conditions that affect the dignity of the human being.",1
3006748977,23920,ISSUES OF JUDICIAL ORGANIZATION AND JURISDICTION OF COURTS OF FIRST INSTANCE IN THE REPUBLIC OF ESTONIA,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Rinat. R. Akhmetzakirov, Idris M. Gilmanov, Muhamat M. Gilmanov","The United Nations obliges the national legislator to pay particular attention to issues of jurisdiction through the International Documents. These obligations are specified in clause 1 of Article 14 of the Covenant on Civil and Political Rights and in clause 1 of Article 6 of the Convention for the Protection of Human Rights and Fundamental Freedoms. It is the duty of states to guarantee rights to a fair public hearing by a competent court without delay. Jurisdiction issues, i.e. competencies of criminal courts in the Russian Federation, are regulated by Article 31 of the Criminal Procedure Code of the Russian Federation. The rules of this article are of great importance. Thus, the fulfillment of the requirements of Article 31 of the Criminal Procedure Code of the Russian Federation consists in the fact that if the rules of this article are violated, this automatically leads to the sentence cancellation and the re-examination of the criminal case. Similar serious attention is paid to the legislator of the Republic of Estonia. The legal system of this country is part of the Romano-German legal family, having peculiar differences. In order to alleviate the workload of the courts of first instance, offenses were singled out in the Criminal Code as an independent form of punishment, and the simplified (summary) proceedings were also stipulated for application.",1
3006789248,24993,LITERARY PORTRAIT GENRE IN ANAR'S ART,2020-02-24,0,0,1191926394,,2020,Graph Drawing (GD),Mammadova Elnara Elkhan,"In all his art, Anar turns to the genre of literary portrait as one of the forms of artistic and documentary narrative of memorial-biographical literature. Anar's task is to create complete and reliable impression about any outstanding person, his character, place in society, shown in the context of a certain time and space. The hero of literary portrait of Anar is real person with real biography, whose personal and creative fate the writer produces through his perception, using both documentary and artistic means. Literary portraits of Anar make it possible to study this genre as independent one, consisting in the experience of genre synthesis, where the author's concept of the world and human is expressed most clearly",1
3006894561,22775,PAYING ATTENTION TO THE EXCLUSION OF LEGISLATOR AND ITS IMPACT ON THE UNDERSTANDING OF HADITH,2020-02-24,0,0,1191926394,,2020,Graph Drawing (GD),"Zahra Mazloomi Fard, Mohammad Reza Shahrood","Just as effective criteria and interpretations are required in the science of commentary to develop understanding of the Word of Allah, there are need principles and rules for understanding the Hadith. It is noteworthy that the earlier scholars of hadith sciences, although referring to the principles and rules of understanding hadith in the course of their research, did not make an independent compilation as a specific knowledge of the application of criteria for better understanding of hadith. However, in recent decades, scholars have dedicated valuable writings to the world of knowledge on independent scholarship in the jurisprudence of Hadith. In this article, based on the method of understanding the hadith by Shahid Thani, the great Islamic scholar and hadith scholar, who used Hadith in Islamic science and his method of inference in alRouzah al-Bahiah the rule “attention to the exclusion of legislator”, is scrutinized. The result is that the full obedience of all the Innocents words is not obligatory and if the legislator Imam has not mentioned a discussion and used other titles such as “Expert convention” at that time, it should not be generalized to all times and places",1
3006915967,23955,DEVELOPMENT OF INFORMATIONAL AWARENESS AMONG STUDENTS UNDER THE CONDITIONS OF DIGITAL EDUCATION IMPLEMENTATION IN YAKUTIA,2020-02-24,0,0,1191926394,,2020,Graph Drawing (GD),"Elizaveta Afanasieva Barakhsanova, Nikolai Petrovich Olesov, Liudmila Vitalievna Popova, Anna Iliinichna Danilova, Nikolai Semyonovich Diachkovskyi","This study was aimed at determining the effectiveness and potential of pedagogical education to develop informational awareness among students under the conditions of educational digitalization in Yakutia, also known as the Republic of Sakha. The problem was investigated primarily through an analysis of the theoretical viewpoints put forward by foreign and Russian researchers on issues regarding updates to education in the informational education space. The loss of moral and value orientations in society and the upbringing amid this backdrop of an entire generation of youth, who are currently becoming educators of a new rising generation, cause societal apprehension and highlight the need to find a solution. Correspondingly, this research probed into the effectiveness with which the following requirement is implemented in the chosen context: capitalizing on the potential of ethnic pedagogy in advancing the evolution of students’ ability to discern and adequately assess the effects of informational environments on youth development. A pedagogical experiment was conducted at the M. K. Ammosov North-Eastern Federal University to examine initial concepts regarding the fulfillment of ethnic pedagogy’s prospects for enhancing the educational value of academic activities in the university. More than 500 students from different colleges and faculties, as well as lecturers who are involved in extracurricular activities, took part in the experiment. The study treated updates in service of the potential of ethnic pedagogy to mold the young generation under the digitalization of the educational process in a regional university as scientific results. The practical significance of the study was established in consideration of the characteristics of media influence, Internet addiction, and psychophysiological stress and in accordance with the requirements of the newly instituted Federal State Educational Standard 3++ (FSES 3++). The obtained methodological and technological data on the development of informational awareness among students can be used in explorations into other areas of education",1
3006924667,23809,LEGAL PERSONALITY OF INCORPORATED ENTITIES IN RUSSIAN LEGISLATION AND TNC,2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Marat R. Suleymanov, Guzel Valeeva","The goal of any branch of law is the effective regulation of public relations in any area with the goal of streamlining them. For this, it is necessary that the content of legal norms, as in a mirror, reflects the modern development of society and its ties. The past century and the current century have brought a lot to the modern world, and many of these innovations are associated primarily with the process of globalization. The consequence of this was the spread of integration processes, both between states and between business structures. Transnationalism and transnational corporations are natural consequences of the development of the world; they reflect the desire of mankind to unify goods and services. We note right away that by a transnational corporation we mean a complex union of legal and non-legal entities with the ability to combine their resources, experience and knowledge on a global scale, between which there are stable internal economic ties, consisting of one or more parent companies and separate, but dependent subsidiaries units located in more than two states. This article compares the legal personality of a legal entity under the civil law of the Russian Federation with the legal personality of transnational corporations.",1
3006925834,23621,"THE MEANS OF EXPRESSION OF THE CATEGORY OF ADMIRATIVENESS IN RUSSIAN, FRENCH AND ENGLISH",2019-12-24,0,0,1191926394,,2019,Graph Drawing (GD),"Elena K. Kuzmina, Gulnara G. Nazarova, Lilia R. Nizameeva, Gérard Broussois","The comprehension of admirativeness as an independent category took place relatively recently – at the end of the 20th century. Until now, some scholars have not recognized an independent character of admirative. However, in recent years there has been an increasingly noticeable tendency to recognize the separate role of admirativeness and to indicate that the expression of surprise evoked by unexpected information cannot be combined with similar meanings. At the same time, the ways and degree of expression of admirativeness in different language systems vary significantly. The introduction of such grammatical category as admirativeness and the term “admirative” refers to the second half of the 19th century. In 1879, O. Dozon coined the term in his works on the Albanian language. The choice of this name (Fr. admiratif comes from the verb “to admire”) is determined by the fact that the linguist interpreted the concept as a certain sense of admiration or surprise, often having an ironic character. Further the development of this direction showed that admirative had the meaning of surprise rather than admiration. In this connection, in 1997, S. de Lancey first singled out this concept into a separate grammatical category. The scholar substantiates it by the fact that in a number of languages, such as Korean, Turkish, Tibetan, Dardic, Sanvar, etc., admirative has a separate grammatical expression. The identification of admirativeness as a separate linguistic phenomenon with a number of specific features has been still the subject of controversy among the researchers. Characteristics and distinctive features of admirativeness, allowing for the separation it from other similar categories will be considered later in the paper (Davletbaeva et al., 2013). In his writings, S. de Lancey uses the term “mirative”, thereby excluding its correlation with admiration introduced by O. Dozon from the meaning of the concept, and indicating that its primary function is to convey the subject’s astonishment. To date, the term “mirative” is widely used in English-language grammar. V.A. Plugnyan notes that the use of this term is more grounded from a typological point of view, however, the use of the concept “admirative” is often retained in domestic works (Smagina, 1996).",1
